id,study_group,new_group,sex,age,race,educ,ethnic,Video,Position,Rating,ReactionTime,SelectionTime,Video_sex,Video_race,conte_mean_all,conte_mean_short
af6e8cf0,1,1,1,17,1,10,2,Video_Fractal_2025,29,120,5200,16331,,,3.625,4
af6e8cf0,1,1,1,17,1,10,2,Video_Fractal_2026,55,60,3726,9499,,,3.625,4
af6e8cf0,1,1,1,17,1,10,2,Video_Fractal_2029,43,120,5474,13831,,,3.625,4
af6e8cf0,1,1,1,17,1,10,2,Video_Fractal_2030,34,90,4191,19664,,,3.625,4
edac26e7,3,2,1,17,2,11,2,Video_1002,47,360,11192,61658,1,1,3,3
edac26e7,3,2,1,17,2,11,2,Video_1003,51,210,8113,57659,1,1,3,3
edac26e7,3,2,1,17,2,11,2,Video_1005,16,240,8774,51660,0,0,3,3
edac26e7,3,2,1,17,2,11,2,Video_1010,25,210,10891,36995,1,1,3,3
edac26e7,3,2,1,17,2,11,2,Video_1011,22,300,9466,65658,0,1,3,3
edac26e7,3,2,1,17,2,11,2,Video_1015,50,210,49321,146314,0,0,3,3
edac26e7,3,2,1,17,2,11,2,Video_1019,4,120,6273,27496,0,2,3,3
edac26e7,3,2,1,17,2,11,2,Video_1021,17,270,9974,44994,1,1,3,3
edac26e7,3,2,1,17,2,11,2,Video_1023,15,150,11810,30996,0,1,3,3
edac26e7,3,2,1,17,2,11,2,Video_1026,8,120,10124,30830,0,1,3,3
edac26e7,3,2,1,17,2,11,2,Video_1029,36,210,32087,88488,1,0,3,3
edac26e7,3,2,1,17,2,11,2,Video_1031,14,180,3532,35329,0,1,3,3
edac26e7,3,2,1,17,2,11,2,Video_1032,34,330,10107,35663,0,0,3,3
edac26e7,3,2,1,17,2,11,2,Video_1033,18,300,11557,56826,0,1,3,3
edac26e7,3,2,1,17,2,11,2,Video_1038,56,150,21095,40828,0,0,3,3
edac26e7,3,2,1,17,2,11,2,Video_1043,48,270,5727,82156,1,1,3,3
edac26e7,3,2,1,17,2,11,2,Video_1045,30,240,167603,247468,0,0,3,3
edac26e7,3,2,1,17,2,11,2,Video_1046,11,270,958,47160,1,1,3,3
edac26e7,3,2,1,17,2,11,2,Video_1047,24,180,8045,44994,1,0,3,3
edac26e7,3,2,1,17,2,11,2,Video_1052,13,150,3818,30496,1,1,3,3
edac26e7,3,2,1,17,2,11,2,Video_1053,62,360,5263,50493,1,1,3,3
edac26e7,3,2,1,17,2,11,2,Video_1060,23,240,4217,54826,1,0,3,3
edac26e7,3,2,1,17,2,11,2,Video_1068,49,210,7549,40995,0,1,3,3
edac26e7,3,2,1,17,2,11,2,Video_1069,2,60,11982,47494,0,1,3,3
edac26e7,3,2,1,17,2,11,2,Video_1073,45,330,5015,43661,1,0,3,3
edac26e7,3,2,1,17,2,11,2,Video_1074,57,270,3617,32663,1,0,3,3
edac26e7,3,2,1,17,2,11,2,Video_1076,64,270,6050,60493,1,1,3,3
edac26e7,3,2,1,17,2,11,2,Video_1078,37,240,7159,76823,1,1,3,3
edac26e7,3,2,1,17,2,11,2,Video_1079,3,240,14122,53326,1,1,3,3
edac26e7,3,2,1,17,2,11,2,Video_1080,19,330,8975,87488,0,0,3,3
edac26e7,3,2,1,17,2,11,2,Video_1082,27,240,15665,49994,1,1,3,3
edac26e7,3,2,1,17,2,11,2,Video_1085,40,270,11010,78657,0,2,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_007,33,270,9258,35995,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_025,9,420,3599,33829,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_027_,5,360,4147,44494,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_028,61,240,7833,48327,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_030,43,270,93624,154480,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_034,58,180,10705,41161,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_044,35,330,14857,62825,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_048,63,240,10474,44827,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_049,38,270,7376,41328,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_051,6,180,6813,42494,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_2001,55,270,8757,55160,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_2002,32,240,17850,48993,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_2004,60,270,7737,44328,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_2006,59,360,9868,59159,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_2008,20,300,8638,37162,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_2009,53,240,6602,43162,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_2010,54,210,12278,40995,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_2013,7,210,14203,71491,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_2015,46,90,13880,40662,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_2016,12,330,7235,40661,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_2017,26,210,5354,56992,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_2018,52,150,7183,46994,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_2019,44,150,8244,42161,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_2020,29,210,10150,149480,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_2021,28,210,14381,61992,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_2022,1,240,12940,103820,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_2023,42,240,11592,59659,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_2024,39,300,27059,72157,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_2025,10,270,10053,61992,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_2026,41,240,9413,87155,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_2029,21,330,10269,67991,,,3,3
edac26e7,3,2,1,17,2,11,2,Video_Fractal_2030,31,210,11213,59659,,,3,3
e13f1604,1,1,1,18,1,12,2,Video_1002,53,0,3303,11332,1,1,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1003,32,0,4254,9332,1,1,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1005,10,90,4098,18831,0,0,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1010,52,0,2928,10165,1,1,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1011,14,0,25824,44495,0,1,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1015,51,60,9306,37328,0,0,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1019,41,0,3355,16832,0,2,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1021,60,0,3660,16831,1,1,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1023,2,0,10843,27497,0,1,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1026,18,120,62362,72657,0,1,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1029,34,-30,14175,29996,1,0,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1031,48,30,4581,20997,0,1,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1032,47,90,19811,26997,0,0,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1033,8,60,7362,25497,0,1,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1038,31,0,12477,25830,0,0,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1043,20,0,5391,21664,1,1,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1045,15,0,26082,47660,0,0,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1046,25,30,5790,25497,1,1,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1047,45,150,3236,25497,1,0,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1052,5,0,6972,28497,1,1,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1053,44,0,13720,17831,1,1,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1060,35,60,32612,47494,1,0,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1068,40,-90,11207,22163,0,1,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1069,3,120,4893,50826,0,1,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1073,37,60,12972,21664,1,0,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1074,29,0,5082,18997,1,0,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1076,19,30,7662,36496,1,1,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1078,46,0,7647,23163,1,1,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1079,6,30,17365,22664,1,1,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1080,23,0,12464,12832,0,0,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1082,42,60,1947,17332,1,1,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_1085,21,60,5233,15331,0,2,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_007,17,270,36955,55160,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_025,56,240,7113,19997,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_027_,16,210,10177,36496,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_028,64,180,6206,17164,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_030,7,150,3773,15498,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_034,54,180,3185,12998,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_044,22,270,9403,25497,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_048,9,150,5229,14998,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_049,27,360,3021,26830,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_051,55,210,13441,38328,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_2001,62,300,6533,38495,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_2002,4,270,3585,22330,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_2004,43,150,9563,27663,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_2006,26,150,5648,16331,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_2008,24,420,3487,31663,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_2009,11,390,2391,23997,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_2010,39,210,5129,60159,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_2013,58,240,1971,13832,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_2015,12,300,7191,45161,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_2016,61,180,9270,22664,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_2017,28,240,4401,23997,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_2018,49,360,41592,67659,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_2019,57,420,4267,23164,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_2020,30,180,8276,31496,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_2021,13,360,3442,29996,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_2022,50,300,2855,63325,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_2023,38,150,5490,20997,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_2024,59,300,4750,22997,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_2025,33,180,2759,12332,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_2026,1,300,11562,43828,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_2029,36,330,4802,50660,,,4.125,4.166666667
e13f1604,1,1,1,18,1,12,2,Video_Fractal_2030,63,150,6466,23331,,,4.125,4.166666667
e51bb47c,1,1,1,17,2,10,2,Video_1002,35,330,318,28496,1,1,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1003,40,300,4248,25164,1,1,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1005,52,360,2205,28496,0,0,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1010,58,180,6956,20664,1,1,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1011,22,300,4416,37662,0,1,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1015,29,300,1533,36828,0,0,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1019,21,300,4843,54993,0,2,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1021,41,300,6998,27496,1,1,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1023,51,420,3597,33829,0,1,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1026,5,240,3913,34662,0,1,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1029,30,0,10048,15498,1,0,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1031,13,300,5359,37328,0,1,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1032,53,360,3162,26329,0,0,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1033,61,240,9610,29996,0,1,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1038,56,240,2066,16164,0,0,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1043,7,270,5484,34829,1,1,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1045,57,300,65,23997,0,0,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1046,10,300,10232,45827,1,1,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1047,3,210,3588,31330,1,0,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1052,54,90,4743,15165,1,1,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1053,39,300,5753,31662,1,1,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1060,37,330,12616,45494,1,0,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1068,46,300,2460,23330,0,1,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1069,6,270,4780,29996,0,1,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1073,36,330,3949,30663,1,0,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1074,4,210,3942,31996,1,0,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1076,2,0,21585,70658,1,1,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1078,63,270,14447,34163,1,1,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1079,14,300,3716,34162,1,1,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1080,20,330,4733,36829,0,0,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1082,15,300,8972,31996,1,1,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_1085,34,300,3074,28330,0,2,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_007,59,-270,2239,13165,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_025,32,-150,570,17331,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_027_,42,-300,7769,25997,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_028,50,-210,3085,13165,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_030,27,-270,1238,15665,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_034,25,-180,4245,17998,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_044,64,-300,1,14832,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_048,17,-300,2804,30996,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_049,28,-240,2234,17498,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_051,16,-270,6387,26163,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_2001,1,-150,8066,61992,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_2002,8,-210,4289,36662,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_2004,62,-240,2738,14498,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_2006,60,-180,3488,33162,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_2008,43,-270,4133,17664,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_2009,19,-420,3168,26497,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_2010,11,-240,4385,28018,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_2013,9,-210,3822,25663,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_2015,33,-300,1153,27996,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_2016,45,-420,8568,31663,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_2017,55,-240,7942,25663,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_2018,49,-420,3716,36162,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_2019,31,0,9659,9999,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_2020,38,-270,5080,23664,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_2021,47,-120,1717,10166,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_2022,24,-120,10593,36162,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_2023,18,-420,653,23164,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_2024,12,-240,5047,34496,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_2025,48,-390,2265,23163,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_2026,44,-240,4109,16165,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_2029,26,-210,3375,13498,,,2.375,2.5
e51bb47c,1,1,1,17,2,10,2,Video_Fractal_2030,23,-420,4194,33831,,,2.375,2.5
bd2a6b36,4,2,2,19,2,,2,Video_1002,29,270,9440,55160,1,1,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1003,10,270,33920,79323,1,1,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1005,43,-60,18655,36829,0,0,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1010,1,360,30468,118985,1,1,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1011,47,210,14095,114152,0,1,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1015,40,-90,8173,30996,0,0,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1019,13,240,5366,40495,0,2,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1021,25,270,73183,370618,1,1,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1023,60,-330,21868,61492,0,1,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1026,20,210,15302,60492,0,1,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1029,54,-270,10085,40828,1,0,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1031,4,-90,14205,50327,0,1,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1032,26,-240,24180,72157,0,0,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1033,27,240,24881,67824,0,1,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1038,38,-180,5709,101320,0,0,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1043,61,-270,6339,43494,1,1,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1045,63,120,7330,36162,0,0,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1046,16,420,14251,65658,1,1,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1047,23,390,7144,67491,1,0,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1052,15,-420,7118,45161,1,1,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1053,28,-150,27147,72324,1,1,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1060,19,-210,27724,82823,1,0,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1068,3,-30,17528,81989,0,1,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1069,18,-210,7425,91155,0,1,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1073,62,-210,19578,55993,1,0,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1074,58,60,65991,83322,1,0,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1076,12,-180,35510,76990,1,1,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1078,49,420,6102,82989,1,1,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1079,36,-180,15593,38329,1,1,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1080,31,330,11762,145815,0,0,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1082,57,150,14399,78156,1,1,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_1085,56,-120,24527,49327,0,2,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_007,7,270,13688,63325,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_025,50,-30,30207,59826,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_027_,42,180,8689,98488,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_028,21,-150,7794,49660,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_030,44,-90,11730,60658,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_034,14,300,6203,43661,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_044,37,-270,17985,86322,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_048,30,240,8534,52326,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_049,8,270,13594,66325,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_051,34,-270,8756,71658,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_2001,35,-420,37062,99987,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_2002,46,-90,35469,69991,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_2004,2,90,31621,80990,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_2006,5,120,11366,66491,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_2008,9,330,26873,82489,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_2009,17,-180,16310,100153,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_2010,39,-420,10628,92322,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_2013,24,-210,136699,285296,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_2015,53,-420,9657,56660,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_2016,11,-240,12895,58160,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_2017,32,-270,35475,90822,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_2018,51,300,16719,62325,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_2019,55,120,100437,144647,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_2020,48,180,11143,36162,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_2021,64,420,7138,45494,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_2022,45,390,5993,67657,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_2023,22,-120,29035,67658,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_2024,41,420,6557,54992,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_2025,52,330,9568,43328,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_2026,59,-420,50666,91655,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_2029,6,300,21709,86989,,,3.875,4
bd2a6b36,4,2,2,19,2,,2,Video_Fractal_2030,33,-240,12327,61826,,,3.875,4
4519024a,3,2,1,18,1,11,2,Video_1002,10,210,8013,23497,1,1,3.125,3.166666667
4519024a,3,2,1,18,1,11,2,Video_1003,18,30,5920,19164,1,1,3.125,3.166666667
4519024a,3,2,1,18,1,11,2,Video_1005,8,60,4330,15831,0,0,3.125,3.166666667
4519024a,3,2,1,18,1,11,2,Video_1010,17,60,5028,29830,1,1,3.125,3.166666667
4519024a,3,2,1,18,1,11,2,Video_1011,14,60,5531,18664,0,1,3.125,3.166666667
4519024a,3,2,1,18,1,11,2,Video_1015,25,150,8341,19497,0,0,3.125,3.166666667
4519024a,3,2,1,18,1,11,2,Video_1019,2,150,10216,34496,0,2,3.125,3.166666667
4519024a,3,2,1,18,1,11,2,Video_1021,5,210,11773,56493,1,1,3.125,3.166666667
4519024a,3,2,1,18,1,11,2,Video_1023,19,90,8678,22164,0,1,3.125,3.166666667
4519024a,3,2,1,18,1,11,2,Video_1026,9,90,14699,45327,0,1,3.125,3.166666667
4519024a,3,2,1,18,1,11,2,Video_1029,20,180,6947,22498,1,0,3.125,3.166666667
4519024a,3,2,1,18,1,11,2,Video_1031,3,120,5515,24997,0,1,3.125,3.166666667
4519024a,3,2,1,18,1,11,2,Video_1032,22,330,2746,17665,0,0,3.125,3.166666667
4519024a,3,2,1,18,1,11,2,Video_1033,15,240,6522,31497,0,1,3.125,3.166666667
4519024a,3,2,1,18,1,11,2,Video_1038,21,30,3777,10999,0,0,3.125,3.166666667
4519024a,3,2,1,18,1,11,2,Video_1043,23,60,6709,24330,1,1,3.125,3.166666667
4519024a,3,2,1,18,1,11,2,Video_1045,16,60,4154,14498,0,0,3.125,3.166666667
4519024a,3,2,1,18,1,11,2,Video_1046,1,300,13083,40661,1,1,3.125,3.166666667
4519024a,3,2,1,18,1,11,2,Video_1047,13,210,3433,15665,1,0,3.125,3.166666667
4519024a,3,2,1,18,1,11,2,Video_1052,4,210,6391,26497,1,1,3.125,3.166666667
4519024a,3,2,1,18,1,11,2,Video_1053,24,0,23200,28164,1,1,3.125,3.166666667
4519024a,3,2,1,18,1,11,2,Video_1060,12,120,4058,16332,1,0,3.125,3.166666667
4519024a,3,2,1,18,1,11,2,Video_1068,11,420,5905,28996,0,1,3.125,3.166666667
